cv_aucs,test_aucs,model
0.8133843253968254,0.611111111111111,L2_Logistic_Regression
0.5520136904761904,0.8333333333333334,L2_Logistic_Regression
0.478375,0.6111111111111112,L2_Logistic_Regression
0.6781049603174604,0.6111111111111112,L2_Logistic_Regression
0.5890103174603175,0.7222222222222222,L2_Logistic_Regression
0.7784162698412699,0.6111111111111112,L2_Logistic_Regression
0.843313492063492,0.4444444444444444,L2_Logistic_Regression
0.7238121031746032,0.6111111111111112,L2_Logistic_Regression
0.5536339285714286,0.7777777777777778,L2_Logistic_Regression
0.7292555555555555,0.6111111111111112,L2_Logistic_Regression
0.6844404761904762,0.5555555555555556,L2_Logistic_Regression
0.533790873015873,0.75,L2_Logistic_Regression
0.5898801587301588,0.6944444444444444,L2_Logistic_Regression
0.8073335317460317,0.6388888888888888,L2_Logistic_Regression
0.4886061507936508,0.638888888888889,L2_Logistic_Regression
0.6361031746031746,0.6944444444444444,L2_Logistic_Regression
0.42923253968253966,1,L2_Logistic_Regression
0.6070244047619048,0.6944444444444444,L2_Logistic_Regression
0.42158392857142857,0.6666666666666667,L2_Logistic_Regression
0.7511464285714285,0.638888888888889,L2_Logistic_Regression
0.6487859126984127,0.7222222222222222,L2_Logistic_Regression
0.5903605158730159,0.8333333333333334,L2_Logistic_Regression
0.5703638888888889,0.7777777777777778,L2_Logistic_Regression
0.5736791666666666,0.75,L2_Logistic_Regression
0.5821777777777778,0.3888888888888889,L2_Logistic_Regression
0.6395402777777778,0.6388888888888888,L2_Logistic_Regression
0.817163492063492,0.5833333333333334,L2_Logistic_Regression
0.6966587301587301,0.5833333333333333,L2_Logistic_Regression
0.7918611111111111,0.75,L2_Logistic_Regression
0.574860119047619,0.7222222222222222,L2_Logistic_Regression
0.7896462301587301,0.5,L2_Logistic_Regression
0.7679150793650794,0.6111111111111112,L2_Logistic_Regression
0.696764880952381,0.6666666666666667,L2_Logistic_Regression
0.603615873015873,0.7222222222222223,L2_Logistic_Regression
0.5427428571428572,0.8611111111111112,L2_Logistic_Regression
0.8113450396825397,0.7222222222222222,L2_Logistic_Regression
0.834247619047619,0.8055555555555556,L2_Logistic_Regression
0.6548339285714285,0.7222222222222222,L2_Logistic_Regression
0.5436248015873016,0.41666666666666663,L2_Logistic_Regression
0.7986920634920635,0.638888888888889,L2_Logistic_Regression
0.6853589285714285,0.5277777777777778,L2_Logistic_Regression
0.7026214285714286,0.5833333333333334,L2_Logistic_Regression
0.6393936507936508,0.5833333333333334,L2_Logistic_Regression
0.6225543650793651,0.638888888888889,L2_Logistic_Regression
0.4774184523809524,0.7222222222222222,L2_Logistic_Regression
0.8259585317460317,0.5555555555555556,L2_Logistic_Regression
0.47938690476190476,0.8055555555555556,L2_Logistic_Regression
0.6904236111111111,0.6666666666666666,L2_Logistic_Regression
0.7325934523809524,0.5555555555555556,L2_Logistic_Regression
0.490543253968254,0.7777777777777778,L2_Logistic_Regression
0.6784843253968253,0.5833333333333334,L2_Logistic_Regression
0.608839880952381,0.75,L2_Logistic_Regression
0.5768277777777778,0.6388888888888888,L2_Logistic_Regression
0.5452748015873016,0.7777777777777778,L2_Logistic_Regression
0.4968563492063492,0.7777777777777778,L2_Logistic_Regression
0.4749702380952381,0.7222222222222222,L2_Logistic_Regression
0.6542664682539683,0.75,L2_Logistic_Regression
0.42475793650793653,0.6666666666666666,L2_Logistic_Regression
0.6452684523809524,0.6388888888888888,L2_Logistic_Regression
0.5719267857142857,0.6666666666666666,L2_Logistic_Regression
0.672190873015873,0.5555555555555556,L2_Logistic_Regression
