cost,loss,epsilon,ROC,Sens,Spec,ROCSD,SensSD,SpecSD,model
0.25,L2_primal,0.01,0.45376428571428573,0.6720238095238095,0.34025,0.1463965529924361,0.19405288559554626,0.2618987357635164,L2_Logistic_Regression
0.5,L2_primal,0.01,0.45972380952380953,0.6115238095238095,0.4036666666666667,0.1457067546433065,0.1930475870554853,0.26853491289151343,L2_Logistic_Regression
1,L2_primal,0.01,0.4599456349206349,0.5592857142857143,0.452,0.14383282107559534,0.20280496943453596,0.2564280254118858,L2_Logistic_Regression
10,L2_primal,0.01,0.43650555555555554,0.4335,0.5158333333333334,0.1541626211436477,0.20857776451503512,0.2626995001118527,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.45668174603174605,0.7585,0.257,0.17207319616268676,0.22151063713247404,0.24600867465741968,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.45668174603174605,0.7585,0.257,0.17207319616268676,0.22151063713247404,0.24600867465741968,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.45668174603174605,0.7585,0.257,0.17207319616268676,0.22151063713247404,0.24600867465741968,L2_Logistic_Regression
0.001,L2_primal,0.01,0.45668174603174605,0.7585,0.257,0.17207319616268676,0.22151063713247404,0.24600867465741968,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.45768174603174605,0.7551666666666667,0.25925,0.17232512763350777,0.2203506286552508,0.24467926738098827,L2_Logistic_Regression
0.005,L2_primal,0.01,0.45961626984126985,0.7543333333333333,0.26175,0.17271668792390768,0.22100119828562756,0.24457142119839284,L2_Logistic_Regression
0.01,L2_primal,0.01,0.4610170634920635,0.7435238095238095,0.2773333333333333,0.17269212184367197,0.2238780118514709,0.2470430375931029,L2_Logistic_Regression
