cost,loss,epsilon,ROC,Sens,Spec,ROCSD,SensSD,SpecSD,model
0.0025,L2_primal,0.01,0.7000138888888889,0.7087380952380953,0.586,0.1566720117340604,0.24486046820732837,0.32033901639846446,L2_Logistic_Regression
0.005,L2_primal,0.01,0.7029099206349206,0.7142142857142857,0.5849166666666666,0.1555288338350967,0.23633929069576262,0.31896414867615375,L2_Logistic_Regression
0.01,L2_primal,0.01,0.704395634920635,0.7142142857142857,0.5806666666666667,0.15574249743795038,0.23179827107540485,0.3142948289918055,L2_Logistic_Regression
0.05,L2_primal,0.01,0.707115873015873,0.7194047619047619,0.5979166666666667,0.15371266978672324,0.21158944870926627,0.29005446984555666,L2_Logistic_Regression
0.1,L2_primal,0.01,0.7125007936507937,0.7196904761904762,0.60125,0.15098547346979943,0.2031714934492715,0.27536046878990145,L2_Logistic_Regression
0.25,L2_primal,0.01,0.717804761904762,0.7154761904761905,0.6143333333333333,0.14990946817963519,0.2004170437355153,0.2596869222720055,L2_Logistic_Regression
0.5,L2_primal,0.01,0.7229972222222222,0.7177857142857142,0.6238333333333334,0.15325372051013422,0.19937828680679912,0.25448248358193126,L2_Logistic_Regression
1,L2_primal,0.01,0.7267162698412698,0.7176190476190476,0.6425833333333333,0.1508178415455382,0.19718272350140084,0.24922939581128883,L2_Logistic_Regression
10,L2_primal,0.01,0.7330456349206349,0.7127619047619047,0.6465833333333333,0.15165032690467922,0.20036530409466743,0.24536062350491877,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.5950821428571429,0.6643333333333333,0.5549166666666666,0.2068605948353073,0.280565390655485,0.3215105917083933,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.5950821428571429,0.6643333333333333,0.5549166666666666,0.2068605948353073,0.280565390655485,0.3215105917083933,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.5950821428571429,0.6643333333333333,0.5549166666666666,0.2068605948353073,0.280565390655485,0.3215105917083933,L2_Logistic_Regression
0.001,L2_primal,0.01,0.5955539682539682,0.6642142857142858,0.5511666666666667,0.20804687096533162,0.2749905768215915,0.31870108201284564,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.5974039682539682,0.668,0.55325,0.20748901622728477,0.26997451022181645,0.32059712529968004,L2_Logistic_Regression
0.005,L2_primal,0.01,0.6000103174603175,0.6710714285714285,0.54925,0.20885806831000042,0.26504177009385477,0.32256603728339134,L2_Logistic_Regression
0.01,L2_primal,0.01,0.6041738095238095,0.6740238095238095,0.5435,0.20873747977368554,0.26167724787058344,0.31702038782727754,L2_Logistic_Regression
0.05,L2_primal,0.01,0.6251702380952381,0.7053095238095238,0.5538333333333333,0.20270282908392184,0.24062696923718763,0.2990946230261778,L2_Logistic_Regression
0.1,L2_primal,0.01,0.6416626984126984,0.7149761904761904,0.569,0.1972890628730304,0.23581313475736335,0.2922985020380547,L2_Logistic_Regression
0.25,L2_primal,0.01,0.6535095238095238,0.7216428571428571,0.5868333333333333,0.19263914359939735,0.22769473606454863,0.2869076448091202,L2_Logistic_Regression
0.5,L2_primal,0.01,0.6623392857142857,0.7218333333333333,0.594,0.19065248182048872,0.22640770038093236,0.28290705937363847,L2_Logistic_Regression
1,L2_primal,0.01,0.6699515873015873,0.7255714285714285,0.5904166666666667,0.18948788777955752,0.22437334346664456,0.2801174152594913,L2_Logistic_Regression
10,L2_primal,0.01,0.6839396825396825,0.7197619047619047,0.60275,0.18558427414333856,0.21943261837052705,0.2759925871321012,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.676643253968254,0.5231904761904762,0.6875833333333333,0.193317830617273,0.26283149144304624,0.2730138545354171,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.676643253968254,0.5231904761904762,0.6875833333333333,0.193317830617273,0.26283149144304624,0.2730138545354171,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.676643253968254,0.5231904761904762,0.6875833333333333,0.193317830617273,0.26283149144304624,0.2730138545354171,L2_Logistic_Regression
0.001,L2_primal,0.01,0.6762444444444444,0.5257380952380952,0.6838333333333333,0.1935583461075585,0.2638551656162601,0.27270134683803976,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.6754468253968254,0.5296666666666666,0.6756666666666666,0.19436293768282453,0.26225355182255256,0.2762001879620331,L2_Logistic_Regression
0.005,L2_primal,0.01,0.6765444444444444,0.5367619047619048,0.6696666666666666,0.1941080664824513,0.26166129343511735,0.2750095678757873,L2_Logistic_Regression
0.01,L2_primal,0.01,0.6738916666666667,0.5521428571428572,0.6555833333333333,0.19529797972447477,0.25862562488472185,0.279128206805993,L2_Logistic_Regression
0.05,L2_primal,0.01,0.6733706349206349,0.6190476190476191,0.6380833333333333,0.1943862572380168,0.2391381799974873,0.27551473323588177,L2_Logistic_Regression
0.1,L2_primal,0.01,0.6800587301587302,0.6481190476190476,0.63225,0.19376980914947356,0.2262647816892887,0.28276412179803573,L2_Logistic_Regression
0.25,L2_primal,0.01,0.6830492063492063,0.6693571428571429,0.63625,0.19337036914125802,0.2074790792840788,0.2822767643497996,L2_Logistic_Regression
0.5,L2_primal,0.01,0.6864916666666666,0.675952380952381,0.63925,0.19011134617996076,0.20858670880794314,0.2836504162282609,L2_Logistic_Regression
1,L2_primal,0.01,0.6888702380952381,0.6789285714285714,0.643,0.18933167553319272,0.20212492426735612,0.28232582718698873,L2_Logistic_Regression
10,L2_primal,0.01,0.6930607142857143,0.6892857142857143,0.6400833333333333,0.18583061911009927,0.20174082003986282,0.28197327280671675,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.613981746031746,0.6981666666666667,0.5114166666666666,0.18836339695061938,0.26720481946836844,0.2922198749781004,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.613981746031746,0.6981666666666667,0.5114166666666666,0.18836339695061938,0.26720481946836844,0.2922198749781004,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.613981746031746,0.6981666666666667,0.5114166666666666,0.18836339695061938,0.26720481946836844,0.2922198749781004,L2_Logistic_Regression
0.001,L2_primal,0.01,0.615106746031746,0.7007142857142857,0.5126666666666667,0.18754591740372822,0.2667819077213564,0.29163012453546655,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.6169519841269842,0.7094047619047619,0.5129166666666667,0.18670981186368027,0.26266891828082456,0.2925438472578043,L2_Logistic_Regression
0.005,L2_primal,0.01,0.6183630952380952,0.7144761904761905,0.5116666666666667,0.18748772027273358,0.2631813565596792,0.2920594388155061,L2_Logistic_Regression
0.01,L2_primal,0.01,0.6221412698412698,0.7228095238095238,0.5086666666666667,0.1890635281216461,0.25732739560713574,0.2917771267262486,L2_Logistic_Regression
0.05,L2_primal,0.01,0.6335154761904762,0.7452380952380953,0.5178333333333334,0.18984285690905284,0.23459450834914464,0.29540738320955695,L2_Logistic_Regression
0.1,L2_primal,0.01,0.6394357142857143,0.7514761904761905,0.5184166666666666,0.19235790795240693,0.22189098423194073,0.29225245075939804,L2_Logistic_Regression
0.25,L2_primal,0.01,0.6462595238095238,0.7562142857142857,0.5274166666666666,0.19343759885848058,0.2106848000752233,0.29437257611373924,L2_Logistic_Regression
0.5,L2_primal,0.01,0.6507448412698412,0.7609761904761905,0.5351666666666667,0.1939647979931659,0.2026706103871007,0.2944621477353434,L2_Logistic_Regression
1,L2_primal,0.01,0.6538801587301587,0.7559285714285714,0.5391666666666667,0.19055890160512476,0.20180703359083418,0.292583507528572,L2_Logistic_Regression
10,L2_primal,0.01,0.6612825396825397,0.7567380952380952,0.5456666666666666,0.18776831500575822,0.2002344695519485,0.2930958761733364,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.715925,0.7360714285714286,0.63625,0.21265892569442796,0.207418031723928,0.29768527021084285,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.715925,0.7360714285714286,0.63625,0.21265892569442796,0.207418031723928,0.29768527021084285,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.715925,0.7360714285714286,0.63625,0.21265892569442796,0.207418031723928,0.29768527021084285,L2_Logistic_Regression
0.001,L2_primal,0.01,0.7165321428571428,0.7439285714285714,0.63625,0.2127946320607085,0.20358820278801049,0.29768527021084285,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.7184190476190476,0.7509285714285714,0.63875,0.21106815438494658,0.2031830017345178,0.2954613758566686,L2_Logistic_Regression
0.005,L2_primal,0.01,0.7205638888888889,0.7548095238095238,0.6375,0.21041913191384384,0.1992207783226436,0.29551717718273207,L2_Logistic_Regression
0.01,L2_primal,0.01,0.7236448412698413,0.7599047619047619,0.64125,0.2087734921021465,0.1959987633068444,0.2974530704930252,L2_Logistic_Regression
0.05,L2_primal,0.01,0.740629365079365,0.7782142857142857,0.66575,0.19667101074313206,0.19092280584845506,0.29644363993564016,L2_Logistic_Regression
0.1,L2_primal,0.01,0.7474063492063492,0.7808333333333334,0.67075,0.1862829979843589,0.19309956875429093,0.29250595922289263,L2_Logistic_Regression
0.25,L2_primal,0.01,0.7569535714285714,0.786547619047619,0.68675,0.1787196799680691,0.1923765203989122,0.2862194005062037,L2_Logistic_Regression
0.5,L2_primal,0.01,0.7626174603174604,0.7819047619047619,0.6959166666666666,0.17413895429175652,0.1977660996397172,0.2855465705308538,L2_Logistic_Regression
1,L2_primal,0.01,0.7670555555555556,0.7798095238095238,0.7004166666666667,0.1732304131918652,0.20083534343735526,0.2871111698304846,L2_Logistic_Regression
10,L2_primal,0.01,0.7736579365079365,0.7726190476190476,0.7121666666666666,0.16931159643836208,0.20644684800631852,0.2867427638470565,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.5666563492063492,0.5137619047619048,0.62575,0.17063585652443908,0.2527158694668502,0.304437667530649,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.5666563492063492,0.5137619047619048,0.62575,0.17063585652443908,0.2527158694668502,0.304437667530649,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.5666563492063492,0.5137619047619048,0.62575,0.17063585652443908,0.2527158694668502,0.304437667530649,L2_Logistic_Regression
0.001,L2_primal,0.01,0.5678444444444445,0.5154761904761904,0.62475,0.17081345597030087,0.25271269514318967,0.30419079893254586,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.5681384920634921,0.5209047619047619,0.61975,0.1694705848680087,0.25160241022775603,0.30253017116773384,L2_Logistic_Regression
0.005,L2_primal,0.01,0.5690416666666667,0.5232857142857142,0.6175,0.16938811419150812,0.24986911420122082,0.2994772572038755,L2_Logistic_Regression
0.01,L2_primal,0.01,0.5696142857142857,0.528952380952381,0.61125,0.1702319138030049,0.2450714567538188,0.2907370324790394,L2_Logistic_Regression
0.05,L2_primal,0.01,0.5783448412698413,0.5708095238095238,0.59175,0.16455860893295854,0.22350322959245875,0.267628069604861,L2_Logistic_Regression
0.1,L2_primal,0.01,0.5843948412698413,0.5852857142857143,0.5978333333333333,0.160446311230284,0.2116611977444458,0.26121046020902966,L2_Logistic_Regression
0.25,L2_primal,0.01,0.5917313492063492,0.5858571428571429,0.6046666666666667,0.15848877535947972,0.21247294172602996,0.24784475788068136,L2_Logistic_Regression
0.5,L2_primal,0.01,0.5973345238095238,0.5884761904761905,0.60975,0.1555406830034936,0.21127493776793255,0.24194030888904525,L2_Logistic_Regression
1,L2_primal,0.01,0.6020468253968254,0.5907380952380953,0.611,0.15386934674546304,0.21344799027827585,0.24201623767111663,L2_Logistic_Regression
10,L2_primal,0.01,0.6103111111111111,0.5946666666666667,0.6045,0.15158085108972097,0.2153762683127725,0.23397679880398284,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.4313261904761905,0.7320476190476191,0.24641666666666667,0.14866355619762842,0.20434757214308427,0.24919679739166478,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.4313261904761905,0.7320476190476191,0.24641666666666667,0.14866355619762842,0.20434757214308427,0.24919679739166478,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.4313261904761905,0.7320476190476191,0.24641666666666667,0.14866355619762842,0.20434757214308427,0.24919679739166478,L2_Logistic_Regression
0.001,L2_primal,0.01,0.43150119047619045,0.7296666666666667,0.24841666666666667,0.14805742316544196,0.20363424554421894,0.24800486691699627,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.432275,0.7277857142857143,0.24966666666666668,0.14750084471862202,0.2060070421689896,0.24864209667506554,L2_Logistic_Regression
0.005,L2_primal,0.01,0.4325845238095238,0.7245238095238096,0.24841666666666667,0.1474954595257523,0.20359565366510016,0.24800486691699627,L2_Logistic_Regression
0.01,L2_primal,0.01,0.4339595238095238,0.7203333333333334,0.24358333333333332,0.1469065410232281,0.20167526699977772,0.24290419870546437,L2_Logistic_Regression
0.05,L2_primal,0.01,0.4407956349206349,0.7021190476190476,0.26725,0.1491039469533256,0.20342597051509365,0.23515309469637427,L2_Logistic_Regression
0.1,L2_primal,0.01,0.4442265873015873,0.6873333333333334,0.2755,0.14844135498503663,0.21231603324491885,0.2373012112905354,L2_Logistic_Regression
0.25,L2_primal,0.01,0.44956865079365077,0.6685476190476191,0.2815,0.14619903271354032,0.21329776644127663,0.2412036516377238,L2_Logistic_Regression
0.5,L2_primal,0.01,0.4518154761904762,0.6598809523809523,0.28875,0.1475727719305686,0.2113008661596927,0.241291295722414,L2_Logistic_Regression
1,L2_primal,0.01,0.45451984126984124,0.6554285714285715,0.292,0.1480726951166414,0.2104230523496165,0.23835795986203692,L2_Logistic_Regression
10,L2_primal,0.01,0.46131626984126983,0.6484761904761904,0.29783333333333334,0.14847143786457442,0.2128018924950377,0.23144310941962054,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.6188202380952381,0.832595238095238,0.4126666666666667,0.1562979339835243,0.15961751470279648,0.1994985338082082,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.6188202380952381,0.832595238095238,0.4126666666666667,0.1562979339835243,0.15961751470279648,0.1994985338082082,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.6188202380952381,0.832595238095238,0.4126666666666667,0.1562979339835243,0.15961751470279648,0.1994985338082082,L2_Logistic_Regression
0.001,L2_primal,0.01,0.6191952380952381,0.8317619047619048,0.4176666666666667,0.1563070290496484,0.15917358418514738,0.20317579090543797,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.6194988095238095,0.8317619047619048,0.42141666666666666,0.15615330101490463,0.15917358418514738,0.20695188550620375,L2_Logistic_Regression
0.005,L2_primal,0.01,0.6201238095238095,0.8316428571428571,0.42691666666666667,0.1557546443180984,0.15745391671957873,0.20354670340983594,L2_Logistic_Regression
0.01,L2_primal,0.01,0.6238261904761905,0.8299285714285715,0.4374166666666667,0.15682732422380316,0.15590737209194047,0.2050826629921859,L2_Logistic_Regression
0.05,L2_primal,0.01,0.6389789682539683,0.8242142857142857,0.47191666666666665,0.1579477295323076,0.15184142454112995,0.20957387770844782,L2_Logistic_Regression
0.1,L2_primal,0.01,0.647127380952381,0.8174523809523809,0.48591666666666666,0.15932407884270233,0.1572391081300609,0.21110367430846072,L2_Logistic_Regression
0.25,L2_primal,0.01,0.6575579365079365,0.8142619047619047,0.5065,0.15852395669799826,0.15987744247845834,0.1905411934429402,L2_Logistic_Regression
0.5,L2_primal,0.01,0.6669940476190476,0.8143809523809524,0.51925,0.15760299299891217,0.15647683844122628,0.19168285198575702,L2_Logistic_Regression
1,L2_primal,0.01,0.6733948412698413,0.8142142857142857,0.525,0.15712305701275975,0.15518439762913255,0.1840817675719918,L2_Logistic_Regression
10,L2_primal,0.01,0.6813150793650794,0.8120952380952381,0.5289166666666667,0.15535977425606823,0.1546418184126141,0.18397919962905426,L2_Logistic_Regression
