cv_aucs,test_aucs,model
0.6721659722222222,0.7916666666666666,L2_Logistic_Regression
0.8090704365079365,0.5,L2_Logistic_Regression
0.7139151785714286,0.47916666666666663,L2_Logistic_Regression
0.6521259920634921,0.6666666666666666,L2_Logistic_Regression
0.7124029761904762,0.6041666666666666,L2_Logistic_Regression
0.6178796626984127,0.6666666666666666,L2_Logistic_Regression
0.603923115079365,0.8541666666666666,L2_Logistic_Regression
0.6412127976190476,0.6666666666666666,L2_Logistic_Regression
0.6660389880952381,0.6875,L2_Logistic_Regression
0.4819407738095238,0.8125,L2_Logistic_Regression
0.5856862103174603,0.7916666666666666,L2_Logistic_Regression
0.6232892857142857,0.6875,L2_Logistic_Regression
0.6185575396825397,0.6041666666666666,L2_Logistic_Regression
0.7008451388888889,0.6875,L2_Logistic_Regression
0.5670199404761904,0.8333333333333334,L2_Logistic_Regression
0.7180306547619048,0.625,L2_Logistic_Regression
0.7032054563492064,0.5416666666666666,L2_Logistic_Regression
0.5060666666666667,0.75,L2_Logistic_Regression
0.5628166666666666,0.7291666666666666,L2_Logistic_Regression
0.5349452380952381,0.7083333333333334,L2_Logistic_Regression
0.5294863095238095,0.7083333333333334,L2_Logistic_Regression
0.6669142857142857,0.7083333333333334,L2_Logistic_Regression
0.6608564484126984,0.7083333333333334,L2_Logistic_Regression
0.6026313492063492,0.7291666666666666,L2_Logistic_Regression
0.8331556547619048,0.5833333333333334,L2_Logistic_Regression
0.39890565476190476,0.8958333333333334,L2_Logistic_Regression
0.6143720238095238,0.6666666666666666,L2_Logistic_Regression
0.7970968253968254,0.5208333333333334,L2_Logistic_Regression
0.5267264880952381,0.9166666666666666,L2_Logistic_Regression
0.6857618055555555,0.625,L2_Logistic_Regression
0.5205128968253968,0.875,L2_Logistic_Regression
0.6986322420634921,0.6666666666666666,L2_Logistic_Regression
