cost,loss,epsilon,ROC,Sens,Spec,ROCSD,SensSD,SpecSD,model
0.001,L2_primal,0.01,0.6943830357142857,0.498,0.7523392857142857,0.13803960191986633,0.28170316336551776,0.19171154263305082,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.6956366071428571,0.498,0.7554226190476191,0.13754028254794126,0.2794644715220602,0.18787776954471905,L2_Logistic_Regression
0.005,L2_primal,0.01,0.6968362103174603,0.50125,0.7587142857142857,0.13701364798164029,0.2818635515588629,0.1851206205128501,L2_Logistic_Regression
0.01,L2_primal,0.01,0.6964875,0.5035,0.7676607142857143,0.13700979105960237,0.276910600622328,0.17827033631481512,L2_Logistic_Regression
0.05,L2_primal,0.01,0.703938492063492,0.5035833333333334,0.7749107142857142,0.13338521975780812,0.2533355235513185,0.17206880796883764,L2_Logistic_Regression
0.1,L2_primal,0.01,0.7032821428571429,0.5076666666666667,0.7744642857142857,0.13572612493821368,0.24030526835440646,0.16610229669012921,L2_Logistic_Regression
0.25,L2_primal,0.01,0.709822123015873,0.5359166666666667,0.763702380952381,0.1342797853002388,0.22665790639786496,0.165429465618723,L2_Logistic_Regression
0.5,L2_primal,0.01,0.7163597222222222,0.56675,0.7413154761904762,0.13167579473875443,0.21547149746541613,0.16227619678587804,L2_Logistic_Regression
1,L2_primal,0.01,0.7202250992063493,0.581,0.7232916666666667,0.1353955730107036,0.21433183412653536,0.16524306449593656,L2_Logistic_Regression
10,L2_primal,0.01,0.7278359126984127,0.6145,0.7063809523809523,0.13758234954299892,0.1997158086968566,0.16973049775809296,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.4210927579365079,0.22841666666666666,0.7023809523809523,0.13336573376151725,0.24347886644045053,0.22379752708246392,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.4210927579365079,0.22841666666666666,0.7023809523809523,0.13336573376151725,0.24347886644045053,0.22379752708246392,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.4210927579365079,0.22841666666666666,0.7023809523809523,0.13336573376151725,0.24347886644045053,0.22379752708246392,L2_Logistic_Regression
0.001,L2_primal,0.01,0.4210927579365079,0.22841666666666666,0.7023809523809523,0.13336573376151725,0.24347886644045053,0.22379752708246392,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.4220848214285714,0.22741666666666666,0.7017857142857142,0.13435446153872682,0.24318114088236506,0.2232742321992418,L2_Logistic_Regression
0.005,L2_primal,0.01,0.422250496031746,0.22866666666666666,0.7001190476190476,0.1341822456946327,0.24429938338314466,0.22227886873588054,L2_Logistic_Regression
0.01,L2_primal,0.01,0.42357837301587303,0.22866666666666666,0.6977380952380953,0.13347470287850874,0.24429938338314466,0.2212782555145531,L2_Logistic_Regression
0.05,L2_primal,0.01,0.42976220238095236,0.24783333333333332,0.6898214285714286,0.1297210253689985,0.23933015353215817,0.21833765626334886,L2_Logistic_Regression
0.1,L2_primal,0.01,0.43654176587301585,0.25508333333333333,0.6764880952380953,0.12888164413158096,0.2308022416760773,0.21103374975646783,L2_Logistic_Regression
0.25,L2_primal,0.01,0.4372436507936508,0.27091666666666664,0.6502738095238095,0.12652408040155996,0.22484561053357124,0.20727661480346238,L2_Logistic_Regression
0.5,L2_primal,0.01,0.4387498015873016,0.295,0.6359107142857143,0.12734454980647306,0.22642932691976003,0.20144550984959855,L2_Logistic_Regression
1,L2_primal,0.01,0.44138720238095236,0.3145,0.6192797619047619,0.1282974550930789,0.2231838420652743,0.19694831416290876,L2_Logistic_Regression
10,L2_primal,0.01,0.4513412698412698,0.34875,0.6062619047619048,0.13108807395703595,0.22770759053993583,0.19148479820787923,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.4441174603174603,0.3883333333333333,0.5908392857142857,0.118302722986552,0.2640100077625309,0.23620879255708255,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.4441174603174603,0.3883333333333333,0.5908392857142857,0.118302722986552,0.2640100077625309,0.23620879255708255,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.4441174603174603,0.3883333333333333,0.5908392857142857,0.118302722986552,0.2640100077625309,0.23620879255708255,L2_Logistic_Regression
0.001,L2_primal,0.01,0.44354603174603174,0.3883333333333333,0.5908392857142857,0.1189752032275715,0.2640100077625309,0.23620879255708255,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.44404801587301584,0.391,0.5892142857142857,0.11842858421875094,0.2595729430933682,0.2369961362754409,L2_Logistic_Regression
0.005,L2_primal,0.01,0.44533075396825395,0.39491666666666664,0.5866666666666667,0.11859440952085716,0.25633349506521896,0.23579615034903031,L2_Logistic_Regression
0.01,L2_primal,0.01,0.4469950396825397,0.39925,0.5826190476190476,0.11699617608906322,0.2562795787833979,0.23060286160872032,L2_Logistic_Regression
0.05,L2_primal,0.01,0.4595563492063492,0.42566666666666664,0.5534880952380953,0.11468119257277594,0.24181659416790177,0.21847554717018483,L2_Logistic_Regression
0.1,L2_primal,0.01,0.46831190476190476,0.46016666666666667,0.5427559523809524,0.11355247991819839,0.22468906488611542,0.20535013400512367,L2_Logistic_Regression
0.25,L2_primal,0.01,0.49303174603174604,0.49774999999999997,0.5151011904761905,0.11468565491727842,0.207990018631575,0.18979979724358492,L2_Logistic_Regression
0.5,L2_primal,0.01,0.5167662698412698,0.5311666666666667,0.502,0.11574780809190295,0.18209425958731107,0.18180610092831784,L2_Logistic_Regression
1,L2_primal,0.01,0.5340571428571429,0.5666666666666667,0.49013690476190475,0.11642254840449336,0.18799836059016475,0.17687123846656216,L2_Logistic_Regression
10,L2_primal,0.01,0.5788434523809524,0.6338333333333334,0.45916071428571426,0.11479437042341793,0.1830011456762397,0.18274145941844383,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.6446170634920635,0.3915,0.8219464285714285,0.14193710500599027,0.25912702950567607,0.17375971521515082,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.6446170634920635,0.3915,0.8219464285714285,0.14193710500599027,0.25912702950567607,0.17375971521515082,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.6446170634920635,0.3915,0.8219464285714285,0.14193710500599027,0.25912702950567607,0.17375971521515082,L2_Logistic_Regression
0.001,L2_primal,0.01,0.6447599206349206,0.3915,0.8219464285714285,0.14175530681502255,0.25912702950567607,0.17375971521515082,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.64553125,0.3979166666666667,0.8219464285714285,0.14209088707419154,0.2593205995805851,0.17375971521515082,L2_Logistic_Regression
0.005,L2_primal,0.01,0.6457684523809524,0.401,0.8211428571428572,0.1422213201699802,0.25833206354040333,0.17370952684043825,L2_Logistic_Regression
0.01,L2_primal,0.01,0.6464200396825397,0.4091666666666667,0.8172559523809524,0.14392108350650692,0.2606564641339389,0.17932571799217986,L2_Logistic_Regression
0.05,L2_primal,0.01,0.6564907738095238,0.4665,0.794047619047619,0.14130174854290053,0.2550932324280623,0.18519290265637467,L2_Logistic_Regression
0.1,L2_primal,0.01,0.6621406746031746,0.4995,0.7791904761904762,0.13810382924783093,0.23734826473272552,0.18657267675622805,L2_Logistic_Regression
0.25,L2_primal,0.01,0.674478373015873,0.5399166666666667,0.7556547619047619,0.1392268760053997,0.22574337462986535,0.18398625084997214,L2_Logistic_Regression
0.5,L2_primal,0.01,0.6832727182539683,0.5735,0.7443511904761905,0.13782151101169007,0.21434583586679223,0.18366210337486721,L2_Logistic_Regression
1,L2_primal,0.01,0.6947345238095238,0.597,0.729904761904762,0.1374590627038722,0.21534359596144956,0.1820602225487776,L2_Logistic_Regression
10,L2_primal,0.01,0.7139507936507936,0.6308333333333334,0.6943392857142857,0.13536172501739177,0.22811067038891883,0.19614389798853588,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.5802904761904761,0.49225,0.6576726190476191,0.180623222314361,0.29542329499761416,0.19421263803934027,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.5802904761904761,0.49225,0.6576726190476191,0.180623222314361,0.29542329499761416,0.19421263803934027,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.5802904761904761,0.49225,0.6576726190476191,0.180623222314361,0.29542329499761416,0.19421263803934027,L2_Logistic_Regression
0.001,L2_primal,0.01,0.5790905753968254,0.49125,0.6631488095238095,0.1791398485179254,0.2947139804325937,0.19268240651665136,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.5789358134920635,0.48816666666666664,0.6653214285714285,0.1793742424740942,0.29696769211804963,0.19298370104095988,L2_Logistic_Regression
0.005,L2_primal,0.01,0.5789311507936508,0.48525,0.6699642857142857,0.17893605177253136,0.29666006758700414,0.1933951204670686,L2_Logistic_Regression
0.01,L2_primal,0.01,0.5802004960317461,0.47541666666666665,0.6719285714285714,0.1765947494447619,0.2970633181992387,0.19117429202626826,L2_Logistic_Regression
0.05,L2_primal,0.01,0.5804750992063492,0.46058333333333334,0.6659821428571429,0.17064533311392302,0.2966788881038996,0.19245988754681284,L2_Logistic_Regression
0.1,L2_primal,0.01,0.5886355158730159,0.47333333333333333,0.6594940476190476,0.17017331026399504,0.2895442036997933,0.19242857965588878,L2_Logistic_Regression
0.25,L2_primal,0.01,0.6014400793650794,0.502,0.6353571428571428,0.169804000256092,0.2939296512194655,0.19188200112390422,L2_Logistic_Regression
0.5,L2_primal,0.01,0.6144522817460317,0.53625,0.614375,0.17128270943638638,0.2817075114349692,0.1905967679454829,L2_Logistic_Regression
1,L2_primal,0.01,0.6248874007936508,0.5576666666666666,0.6013452380952381,0.17201288887079774,0.27632650477607895,0.19505154498974156,L2_Logistic_Regression
10,L2_primal,0.01,0.6492289682539683,0.6010833333333333,0.5671666666666667,0.17320929971404558,0.2881721865500917,0.20509186006537644,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.6988166666666666,0.5750833333333333,0.7373690476190476,0.15511240311284638,0.2660535114707957,0.19522422567594833,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.6988166666666666,0.5750833333333333,0.7373690476190476,0.15511240311284638,0.2660535114707957,0.19522422567594833,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.6988166666666666,0.5750833333333333,0.7373690476190476,0.15511240311284638,0.2660535114707957,0.19522422567594833,L2_Logistic_Regression
0.001,L2_primal,0.01,0.69801904761904765,0.5720833333333334,0.7379940476190476,0.15530415378868778,0.2653755253568104,0.1946597569341032,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.6995195436507936,0.56875,0.7395416666666667,0.15562633516376836,0.26468557191908454,0.19329593145497873,L2_Logistic_Regression
0.005,L2_primal,0.01,0.6997377976190476,0.5655,0.7444821428571429,0.1554638049208159,0.26803204680184445,0.18981298972164692,L2_Logistic_Regression
0.01,L2_primal,0.01,0.6993747023809523,0.5533333333333333,0.75325,0.15571626150446416,0.26304598108132615,0.18947724676356578,L2_Logistic_Regression
0.05,L2_primal,0.01,0.6898260912698413,0.5364166666666667,0.7798452380952381,0.15230698876509785,0.2523207608019172,0.17448627496807623,L2_Logistic_Regression
0.1,L2_primal,0.01,0.6845487103174603,0.5196666666666667,0.7805357142857143,0.14937411374669401,0.2549441865326399,0.1683298949608444,L2_Logistic_Regression
0.25,L2_primal,0.01,0.6843853174603175,0.52525,0.7663333333333333,0.1423256182475483,0.23851612685393533,0.1722467397892977,L2_Logistic_Regression
0.5,L2_primal,0.01,0.6900056547619048,0.5420833333333334,0.7474940476190476,0.14381154003176605,0.22710604707144064,0.17109870442229233,L2_Logistic_Regression
1,L2_primal,0.01,0.6959620039682539,0.5678333333333333,0.7378571428571429,0.1445046526535076,0.21717508959858914,0.17167296496745416,L2_Logistic_Regression
10,L2_primal,0.01,0.7037760912698413,0.6073333333333333,0.7194642857142857,0.14193739284039175,0.2027838086037093,0.17502686738358503,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.6714590277777778,0.54425,0.8198154761904762,0.12740119486682006,0.2061897933376074,0.1724923579579122,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.6714590277777778,0.54425,0.8198154761904762,0.12740119486682006,0.2061897933376074,0.1724923579579122,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.6714590277777778,0.54425,0.8198154761904762,0.12740119486682006,0.2061897933376074,0.1724923579579122,L2_Logistic_Regression
0.001,L2_primal,0.01,0.6712923611111111,0.5450833333333334,0.8188154761904762,0.12729777944896495,0.20498939453167675,0.1720216079640133,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.6714387896825397,0.5460833333333334,0.8186964285714285,0.12816834944250496,0.20574507802155298,0.16916422500228784,L2_Logistic_Regression
0.005,L2_primal,0.01,0.6716233134920635,0.5505833333333333,0.8150952380952381,0.12747019916000954,0.20058803489530538,0.16847592311586626,L2_Logistic_Regression
0.01,L2_primal,0.01,0.6729050595238095,0.5544166666666667,0.817595238095238,0.1274326593677241,0.19782088619525337,0.16371624305019727,L2_Logistic_Regression
0.05,L2_primal,0.01,0.679268253968254,0.57125,0.8114761904761905,0.12660192970620376,0.18558415402306203,0.1617098699611975,L2_Logistic_Regression
0.1,L2_primal,0.01,0.6902068452380953,0.5879166666666666,0.8003571428571429,0.13023408491749053,0.17579632569976136,0.1599739891572882,L2_Logistic_Regression
0.25,L2_primal,0.01,0.7062824404761905,0.6089166666666667,0.7864702380952381,0.13202493580913463,0.1614154094075073,0.15221771556540323,L2_Logistic_Regression
0.5,L2_primal,0.01,0.7170761904761904,0.6166666666666667,0.7760357142857143,0.13115903981481794,0.16465282494940406,0.1528033015953921,L2_Logistic_Regression
1,L2_primal,0.01,0.7337780753968254,0.6254166666666666,0.7723452380952381,0.13000958557745954,0.17120241415012796,0.15611378324981787,L2_Logistic_Regression
10,L2_primal,0.01,0.7586865079365079,0.6401666666666667,0.7538452380952381,0.12874057539337277,0.18195530525377493,0.15634257806152432,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.6424916666666667,0.5624166666666667,0.7214642857142857,0.1467144132853377,0.2531487773262064,0.24609317325806562,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.6424916666666667,0.5624166666666667,0.7214642857142857,0.1467144132853377,0.2531487773262064,0.24609317325806562,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.6424916666666667,0.5624166666666667,0.7214642857142857,0.1467144132853377,0.2531487773262064,0.24609317325806562,L2_Logistic_Regression
0.001,L2_primal,0.01,0.6440869047619048,0.55625,0.7220595238095238,0.1476138769055761,0.2478237917754486,0.24637002499707703,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.6464373015873016,0.5564166666666667,0.725202380952381,0.14573010822014537,0.2503078924814916,0.24248807491580446,L2_Logistic_Regression
0.005,L2_primal,0.01,0.6482781746031746,0.55475,0.7275833333333334,0.14347639300853499,0.2492500056702771,0.23864939429691404,L2_Logistic_Regression
0.01,L2_primal,0.01,0.650784126984127,0.5549166666666666,0.7251845238095238,0.14078055770915912,0.24984527596237371,0.23613988595210725,L2_Logistic_Regression
0.05,L2_primal,0.01,0.6712263888888889,0.5958333333333333,0.7130416666666667,0.13414740648710222,0.237035419423803,0.22384446968129618,L2_Logistic_Regression
0.1,L2_primal,0.01,0.6809525793650794,0.6221666666666666,0.6883809523809524,0.1312148557023748,0.228614097028451,0.22164197339539699,L2_Logistic_Regression
0.25,L2_primal,0.01,0.6914829365079365,0.6531666666666667,0.657327380952381,0.13062933657683937,0.21703930074555247,0.2139675224435148,L2_Logistic_Regression
0.5,L2_primal,0.01,0.6965961309523809,0.6756666666666666,0.6409047619047619,0.1299245452737965,0.20479893041317573,0.20231351859950153,L2_Logistic_Regression
1,L2_primal,0.01,0.7014487103174604,0.68533333333333335,0.6314642857142857,0.12830827346221826,0.19760260500072085,0.20357356294421733,L2_Logistic_Regression
10,L2_primal,0.01,0.7165327380952381,0.7044166666666667,0.6193869047619047,0.12842676562318395,0.1846305371050903,0.20146836803868812,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.5684624007936507,0.3388333333333333,0.7665,0.14251575324889687,0.27491488962631105,0.2201376196048952,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.5684624007936507,0.3388333333333333,0.7665,0.14251575324889687,0.27491488962631105,0.2201376196048952,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.5684624007936507,0.3388333333333333,0.7665,0.14251575324889687,0.27491488962631105,0.2201376196048952,L2_Logistic_Regression
0.001,L2_primal,0.01,0.5684624007936507,0.3388333333333333,0.7656666666666667,0.14251575324889687,0.27491488962631105,0.21956397285561555,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.5689862103174603,0.3396666666666667,0.7648333333333334,0.14254362423627223,0.27464285727251236,0.21962213587148086,L2_Logistic_Regression
0.005,L2_primal,0.01,0.5692401785714286,0.34375,0.7616190476190476,0.14281013292661787,0.2744337731916938,0.21795550941921746,L2_Logistic_Regression
0.01,L2_primal,0.01,0.5705834325396826,0.353,0.7578095238095238,0.1423180390740714,0.2761947297739143,0.218073840553859,L2_Logistic_Regression
0.05,L2_primal,0.01,0.5699243055555555,0.3849166666666667,0.7266607142857143,0.13927525760844384,0.265773196991293,0.21851301122246275,L2_Logistic_Regression
0.1,L2_primal,0.01,0.5714386904761904,0.413,0.710625,0.13822396114233804,0.24787854773597096,0.2228570743899235,L2_Logistic_Regression
0.25,L2_primal,0.01,0.5729340277777778,0.46841666666666665,0.6633690476190476,0.12890487921627525,0.2240645140954466,0.2213228175185462,L2_Logistic_Regression
0.5,L2_primal,0.01,0.5757326388888889,0.51275,0.6253690476190477,0.12468696629943793,0.21276264682997614,0.21371098880325182,L2_Logistic_Regression
1,L2_primal,0.01,0.5777583333333334,0.5344166666666667,0.609172619047619,0.12138784752356808,0.2063148617196238,0.20750346793304725,L2_Logistic_Regression
10,L2_primal,0.01,0.5881844246031745,0.5670833333333334,0.5858690476190476,0.12267356356317367,0.19559239785112414,0.20640218038003932,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.6507671626984127,0.5494166666666667,0.7063154761904762,0.15744739255090548,0.27708590413285805,0.2057024841095943,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.6507671626984127,0.5494166666666667,0.7063154761904762,0.15744739255090548,0.27708590413285805,0.2057024841095943,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.6507671626984127,0.5494166666666667,0.7063154761904762,0.15744739255090548,0.27708590413285805,0.2057024841095943,L2_Logistic_Regression
0.001,L2_primal,0.01,0.6501818452380952,0.5449166666666667,0.7105416666666666,0.158054773457096,0.2774474739147686,0.2061388851574656,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.6500186507936508,0.5408333333333334,0.7142619047619048,0.15968063225348544,0.2782691076261847,0.20508771388068042,L2_Logistic_Regression
0.005,L2_primal,0.01,0.6480619047619047,0.52925,0.7197857142857143,0.16013950101782848,0.2848956703650329,0.20306454374026203,L2_Logistic_Regression
0.01,L2_primal,0.01,0.6455689484126984,0.5120833333333333,0.7253392857142857,0.1591154460140867,0.29787043104456606,0.20084851801248074,L2_Logistic_Regression
0.05,L2_primal,0.01,0.6381664682539683,0.4841666666666667,0.733375,0.15900317241466297,0.2865530431982256,0.1902742325451109,L2_Logistic_Regression
0.1,L2_primal,0.01,0.6402325396825397,0.49475,0.7311726190476191,0.15422399691052982,0.2822131640461084,0.18825415899408668,L2_Logistic_Regression
0.25,L2_primal,0.01,0.6404320436507936,0.5086666666666667,0.7085535714285714,0.14559913105024758,0.2700474553494321,0.18645056852134143,L2_Logistic_Regression
0.5,L2_primal,0.01,0.6449453373015873,0.52275,0.6871488095238095,0.14006347619954496,0.26375174813723884,0.18021332975027451,L2_Logistic_Regression
1,L2_primal,0.01,0.6482895833333333,0.5493333333333333,0.673327380952381,0.13883829788692736,0.2574075105074863,0.17436883270035303,L2_Logistic_Regression
10,L2_primal,0.01,0.6513992063492063,0.5665,0.6492559523809524,0.13199773989381275,0.243600333082812,0.17606077590587185,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.5094165674603175,0.48191666666666666,0.6186607142857142,0.19318472009815216,0.26112209814488474,0.1975621333172672,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.5094165674603175,0.48191666666666666,0.6186607142857142,0.19318472009815216,0.26112209814488474,0.1975621333172672,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.5094165674603175,0.48191666666666666,0.6186607142857142,0.19318472009815216,0.26112209814488474,0.1975621333172672,L2_Logistic_Regression
0.001,L2_primal,0.01,0.5091348214285715,0.48091666666666666,0.6220416666666667,0.1923966825148754,0.26027943955583527,0.19740353072551778,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.5087995039682539,0.47408333333333336,0.6233809523809524,0.19100694173636973,0.25507521525679955,0.197406960289379,L2_Logistic_Regression
0.005,L2_primal,0.01,0.5090802579365079,0.47283333333333333,0.6255238095238095,0.18913855554130712,0.25555967636810645,0.196566954380244,L2_Logistic_Regression
0.01,L2_primal,0.01,0.5097029761904762,0.46175,0.6315833333333333,0.18720838664446587,0.2519205819704373,0.1964698416476655,L2_Logistic_Regression
0.05,L2_primal,0.01,0.5090790674603175,0.4399166666666667,0.644,0.17045994144279766,0.23337459254742757,0.1952090512367454,L2_Logistic_Regression
0.1,L2_primal,0.01,0.5074430555555556,0.4295,0.6521130952380952,0.16334257107394706,0.2188921269958063,0.18940874162904117,L2_Logistic_Regression
0.25,L2_primal,0.01,0.5097360119047619,0.423,0.6404166666666666,0.1543826469305767,0.21606707397899563,0.2026962463115229,L2_Logistic_Regression
0.5,L2_primal,0.01,0.5150787698412699,0.4349166666666667,0.6302619047619048,0.1580465931138594,0.22405953023172331,0.2015633994204205,L2_Logistic_Regression
1,L2_primal,0.01,0.5191712301587301,0.44558333333333333,0.6246488095238095,0.15471494458888965,0.23782748734186168,0.19453045720520723,L2_Logistic_Regression
10,L2_primal,0.01,0.5297286706349207,0.46808333333333335,0.604904761904762,0.15707469043780806,0.24113991284232855,0.19541137933649863,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.3712907738095238,0.22033333333333333,0.693625,0.13649082890844208,0.2438933689806247,0.23858062206426062,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.3712907738095238,0.22033333333333333,0.693625,0.13649082890844208,0.2438933689806247,0.23858062206426062,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.3712907738095238,0.22033333333333333,0.693625,0.13649082890844208,0.2438933689806247,0.23858062206426062,L2_Logistic_Regression
0.001,L2_primal,0.01,0.3710625992063492,0.21575,0.6973154761904762,0.13729593035553156,0.23898513733751317,0.2408622122791668,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.37106656746031746,0.20891666666666667,0.6980297619047618,0.13720519882969387,0.23838675591071506,0.23941717246001726,L2_Logistic_Regression
0.005,L2_primal,0.01,0.3730080357142857,0.20475,0.7013154761904762,0.13878557993205637,0.2292133118357761,0.24053800145430657,L2_Logistic_Regression
0.01,L2_primal,0.01,0.37403055555555553,0.2105,0.7064940476190477,0.1391261374440443,0.22778342246277578,0.23976136348858515,L2_Logistic_Regression
0.05,L2_primal,0.01,0.38702916666666665,0.21916666666666668,0.7047380952380953,0.14078614685646204,0.2205568178106201,0.23024993393371948,L2_Logistic_Regression
0.1,L2_primal,0.01,0.39887321428571426,0.24275,0.6802321428571428,0.13932963289180492,0.23388650330144603,0.22737429338123094,L2_Logistic_Regression
0.25,L2_primal,0.01,0.4133496031746032,0.26766666666666666,0.6294345238095238,0.14167626360261865,0.22594574485996374,0.2216464620953884,L2_Logistic_Regression
0.5,L2_primal,0.01,0.42354206349206347,0.3135833333333333,0.6020238095238095,0.14077386383042284,0.2327767800130263,0.21610198471859077,L2_Logistic_Regression
1,L2_primal,0.01,0.43330128968253967,0.34833333333333333,0.5808035714285714,0.13838230303569307,0.22950314113818748,0.21645300457141295,L2_Logistic_Regression
10,L2_primal,0.01,0.45938125,0.4166666666666667,0.5541190476190476,0.1380601234488454,0.23748402044453257,0.21126152402670884,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.5927904761904762,0.54325,0.6359702380952381,0.14825180638301455,0.3253658229754149,0.2375290851293281,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.5927904761904762,0.54325,0.6359702380952381,0.14825180638301455,0.3253658229754149,0.2375290851293281,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.5927904761904762,0.54325,0.6359702380952381,0.14825180638301455,0.3253658229754149,0.2375290851293281,L2_Logistic_Regression
0.001,L2_primal,0.01,0.5929869047619047,0.5385833333333333,0.6359702380952381,0.1480149835259753,0.328917897854092,0.2375290851293281,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.5935598214285714,0.5376666666666666,0.636,0.14801404651125843,0.3310610996522534,0.23618554677833134,L2_Logistic_Regression
0.005,L2_primal,0.01,0.5948399801587302,0.5294166666666666,0.6377857142857143,0.1481168566332224,0.3314560937731962,0.23677891215009847,L2_Logistic_Regression
0.01,L2_primal,0.01,0.6000478174603174,0.5336666666666666,0.6385,0.14922177503588763,0.32728158034148636,0.23505444710016068,L2_Logistic_Regression
0.05,L2_primal,0.01,0.616675496031746,0.5721666666666667,0.6323630952380952,0.1372823676503449,0.3005629837532893,0.22693687624065614,L2_Logistic_Regression
0.1,L2_primal,0.01,0.6318599206349207,0.6036666666666667,0.6177797619047619,0.13125081395611018,0.27188754367245926,0.22209142327042622,L2_Logistic_Regression
0.25,L2_primal,0.01,0.6519568452380953,0.6504166666666666,0.5867321428571428,0.11964637337349737,0.2490038080563776,0.21256291443224026,L2_Logistic_Regression
0.5,L2_primal,0.01,0.6708501984126984,0.68325,0.5530595238095238,0.11610200860832313,0.22399036767895547,0.2024275564627811,L2_Logistic_Regression
1,L2_primal,0.01,0.6845803571428571,0.7056666666666667,0.5308928571428572,0.11279073483862931,0.2100386819283478,0.1964584171746769,L2_Logistic_Regression
10,L2_primal,0.01,0.7080332341269842,0.7511666666666666,0.5022738095238095,0.1087300808936928,0.18201145189487994,0.18785822747622963,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.6349416666666666,0.5186666666666667,0.6888095238095238,0.1649683312953948,0.2973949805018471,0.23414937440508524,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.6349416666666666,0.5186666666666667,0.6888095238095238,0.1649683312953948,0.2973949805018471,0.23414937440508524,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.6349416666666666,0.5186666666666667,0.6888095238095238,0.1649683312953948,0.2973949805018471,0.23414937440508524,L2_Logistic_Regression
0.001,L2_primal,0.01,0.6346503968253968,0.5186666666666667,0.6921428571428572,0.16506242198578538,0.2973949805018471,0.23261138072879925,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.6351156746031746,0.51375,0.6965654761904762,0.16495138671408302,0.2941854035249276,0.23301551140713875,L2_Logistic_Regression
0.005,L2_primal,0.01,0.6358037698412699,0.50725,0.6995416666666666,0.16271254414393405,0.29578075947781873,0.23269184805836288,L2_Logistic_Regression
0.01,L2_primal,0.01,0.6376998015873016,0.49625,0.712375,0.15916213965687084,0.2910609287860075,0.22792982760340627,L2_Logistic_Regression
0.05,L2_primal,0.01,0.6418658730158731,0.492,0.7466309523809523,0.15058176727027572,0.28284745016881746,0.2205663789913023,L2_Logistic_Regression
0.1,L2_primal,0.01,0.6523281746031746,0.50075,0.7487678571428571,0.14268567273098584,0.2758991063089698,0.21751561896892915,L2_Logistic_Regression
0.25,L2_primal,0.01,0.6714838293650793,0.53875,0.731,0.13295225345241385,0.2577981840220992,0.20988474209335342,L2_Logistic_Regression
0.5,L2_primal,0.01,0.6882291666666667,0.59175,0.710452380952381,0.12689104874681875,0.23201348116841422,0.2057447169913077,L2_Logistic_Regression
1,L2_primal,0.01,0.7040306547619047,0.63325,0.6973154761904762,0.12363281408298488,0.21448455020830046,0.19592459648607874,L2_Logistic_Regression
10,L2_primal,0.01,0.7287796626984127,0.6999166666666666,0.6664166666666667,0.1232537258289617,0.19371401252568063,0.19975245729376495,L2_Logistic_Regression
