row,column,cor,p
Otu02173,Otu09592,1,0
Otu02282,Otu09592,1,0
Otu02561,Otu09592,1,0
Otu02807,Otu09592,1,0
Otu02930,Otu09592,1,0
Otu03061,Otu09592,1,0
Otu03394,Otu09592,1,0
Otu03721,Otu09592,1,0
Otu03933,Otu09592,1,0
Otu04280,Otu09592,1,0
Otu04402,Otu09592,1,0
Otu04684,Otu09592,1,0
Otu04947,Otu09592,1,0
Otu05184,Otu09592,1,0
Otu05508,Otu09592,1,0
Otu05555,Otu09592,1,0
Otu05610,Otu09592,1,0
Otu06787,Otu09592,1,0
Otu06863,Otu09592,1,0
Otu06916,Otu09592,1,0
Otu06942,Otu09592,1,0
Otu06993,Otu09592,1,0
Otu08764,Otu09592,1,0
Otu09400,Otu09592,1,0
Otu00253,Otu09603,1,0
Otu00499,Otu09603,1,0
Otu01115,Otu09603,1,0
Otu01323,Otu09603,1,0
Otu01482,Otu09603,1,0
Otu01541,Otu09603,1,0
Otu01719,Otu09603,1,0
Otu01721,Otu09603,1,0
Otu01787,Otu09603,1,0
Otu02058,Otu09603,1,0
Otu02129,Otu09603,1,0
Otu02170,Otu09603,1,0
Otu02173,Otu09603,1,0
Otu02282,Otu09603,1,0
Otu02561,Otu09603,1,0
Otu02807,Otu09603,1,0
Otu02930,Otu09603,1,0
Otu03061,Otu09603,1,0
Otu03394,Otu09603,1,0
Otu03721,Otu09603,1,0
Otu03933,Otu09603,1,0
Otu04280,Otu09603,1,0
Otu04402,Otu09603,1,0
Otu04684,Otu09603,1,0
Otu04947,Otu09603,1,0
Otu05184,Otu09603,1,0
Otu05508,Otu09603,1,0
Otu05555,Otu09603,1,0
Otu05610,Otu09603,1,0
Otu06787,Otu09603,1,0
Otu06863,Otu09603,1,0
Otu06916,Otu09603,1,0
Otu06942,Otu09603,1,0
Otu06993,Otu09603,1,0
Otu08764,Otu09603,1,0
Otu09400,Otu09603,1,0
Otu09592,Otu09603,1,0
Otu00874,Otu09614,1,0
Otu01474,Otu09614,1,0
Otu01819,Otu09614,1,0
Otu02045,Otu09614,1,0
Otu02334,Otu09614,1,0
Otu02433,Otu09614,1,0
Otu02502,Otu09614,1,0
Otu02528,Otu09614,1,0
Otu02675,Otu09614,1,0
Otu02849,Otu09614,1,0
Otu03296,Otu09614,1,0
Otu03337,Otu09614,1,0
Otu03404,Otu09614,1,0
Otu03576,Otu09614,1,0
Otu04484,Otu09614,1,0
Otu04612,Otu09614,1,0
Otu05533,Otu09614,1,0
Otu05975,Otu09614,1,0
Otu07446,Otu09614,1,0
Otu09488,Otu09614,1,0
Otu01079,Otu09660,1,0
Otu01259,Otu09660,1,0
Otu01430,Otu09660,1,0
Otu01447,Otu09660,1,0
Otu01737,Otu09660,1,0
Otu01860,Otu09660,1,0
Otu01893,Otu09660,1,0
Otu02007,Otu09660,1,0
Otu02244,Otu09660,1,0
Otu02348,Otu09660,1,0
Otu02389,Otu09660,1,0
Otu02569,Otu09660,1,0
Otu02579,Otu09660,1,0
Otu02721,Otu09660,1,0
Otu02777,Otu09660,1,0
Otu03386,Otu09660,1,0
Otu03486,Otu09660,1,0
Otu03701,Otu09660,1,0
Otu03989,Otu09660,1,0
Otu04412,Otu09660,1,0
Otu05214,Otu09660,1,0
Otu05433,Otu09660,1,0
Otu05711,Otu09660,1,0
Otu05808,Otu09660,1,0
Otu06009,Otu09660,1,0
Otu07307,Otu09660,1,0
Otu07355,Otu09660,1,0
Otu08410,Otu09660,1,0
Otu08746,Otu09660,1,0
Otu08793,Otu09660,1,0
Otu00716,Otu09672,1,0
Otu00804,Otu09672,1,0
Otu00881,Otu09672,1,0
Otu01094,Otu09672,1,0
Otu01232,Otu09672,1,0
Otu01236,Otu09672,1,0
Otu01294,Otu09672,1,0
Otu01316,Otu09672,1,0
Otu01452,Otu09672,1,0
Otu01689,Otu09672,1,0
Otu01735,Otu09672,1,0
Otu01801,Otu09672,1,0
Otu02043,Otu09672,1,0
Otu02106,Otu09672,1,0
Otu02396,Otu09672,1,0
Otu02510,Otu09672,1,0
Otu02531,Otu09672,1,0
Otu02677,Otu09672,1,0
Otu02867,Otu09672,1,0
Otu02888,Otu09672,1,0
Otu03001,Otu09672,1,0
Otu03016,Otu09672,1,0
Otu03132,Otu09672,1,0
Otu03178,Otu09672,1,0
Otu03302,Otu09672,1,0
Otu03395,Otu09672,1,0
Otu03518,Otu09672,1,0
Otu04703,Otu09672,1,0
Otu04762,Otu09672,1,0
Otu04836,Otu09672,1,0
Otu05278,Otu09672,1,0
Otu05423,Otu09672,1,0
Otu05778,Otu09672,1,0
Otu05780,Otu09672,1,0
Otu06576,Otu09672,1,0
Otu07541,Otu09672,1,0
Otu07555,Otu09672,1,0
Otu07567,Otu09672,1,0
Otu07820,Otu09672,1,0
Otu08112,Otu09672,1,0
Otu09580,Otu09672,1,0
Otu00716,Otu09730,1,0
Otu00804,Otu09730,1,0
Otu00881,Otu09730,1,0
Otu01094,Otu09730,1,0
Otu01232,Otu09730,1,0
Otu01236,Otu09730,1,0
Otu01294,Otu09730,1,0
Otu01316,Otu09730,1,0
Otu01452,Otu09730,1,0
Otu01689,Otu09730,1,0
Otu01735,Otu09730,1,0
Otu01801,Otu09730,1,0
Otu02043,Otu09730,1,0
Otu02106,Otu09730,1,0
Otu02396,Otu09730,1,0
Otu02510,Otu09730,1,0
Otu02531,Otu09730,1,0
Otu02677,Otu09730,1,0
Otu02867,Otu09730,1,0
Otu02888,Otu09730,1,0
Otu03001,Otu09730,1,0
Otu03016,Otu09730,1,0
Otu03132,Otu09730,1,0
Otu03178,Otu09730,1,0
Otu03302,Otu09730,1,0
Otu03395,Otu09730,1,0
Otu03518,Otu09730,1,0
Otu04703,Otu09730,1,0
Otu04762,Otu09730,1,0
Otu04836,Otu09730,1,0
Otu05278,Otu09730,1,0
Otu05423,Otu09730,1,0
Otu05778,Otu09730,1,0
Otu05780,Otu09730,1,0
Otu06576,Otu09730,1,0
Otu07541,Otu09730,1,0
Otu07555,Otu09730,1,0
Otu07567,Otu09730,1,0
Otu07820,Otu09730,1,0
Otu08112,Otu09730,1,0
Otu09580,Otu09730,1,0
Otu09672,Otu09730,1,0
Otu00525,Otu09776,1,0
Otu00546,Otu09776,1,0
Otu00551,Otu09776,1,0
Otu00950,Otu09776,1,0
Otu01024,Otu09776,1,0
Otu01239,Otu09776,1,0
Otu01267,Otu09776,1,0
Otu01327,Otu09776,1,0
Otu01415,Otu09776,1,0
Otu01488,Otu09776,1,0
Otu01558,Otu09776,1,0
Otu01672,Otu09776,1,0
Otu01731,Otu09776,1,0
Otu01804,Otu09776,1,0
Otu01821,Otu09776,1,0
Otu01870,Otu09776,1,0
Otu01880,Otu09776,1,0
Otu01919,Otu09776,1,0
Otu01966,Otu09776,1,0
Otu01993,Otu09776,1,0
Otu02041,Otu09776,1,0
Otu02060,Otu09776,1,0
Otu02125,Otu09776,1,0
Otu02165,Otu09776,1,0
Otu02213,Otu09776,1,0
Otu02214,Otu09776,1,0
Otu02262,Otu09776,1,0
Otu02301,Otu09776,1,0
Otu02317,Otu09776,1,0
Otu02363,Otu09776,1,0
Otu02420,Otu09776,1,0
Otu02607,Otu09776,1,0
Otu02666,Otu09776,1,0
Otu02813,Otu09776,1,0
Otu02945,Otu09776,1,0
Otu02988,Otu09776,1,0
Otu02997,Otu09776,1,0
Otu03053,Otu09776,1,0
Otu03069,Otu09776,1,0
Otu03360,Otu09776,1,0
Otu03625,Otu09776,1,0
Otu03854,Otu09776,1,0
Otu04008,Otu09776,1,0
Otu04047,Otu09776,1,0
Otu04514,Otu09776,1,0
Otu05129,Otu09776,1,0
Otu05301,Otu09776,1,0
Otu05388,Otu09776,1,0
Otu05774,Otu09776,1,0
Otu06189,Otu09776,1,0
Otu06669,Otu09776,1,0
Otu06862,Otu09776,1,0
Otu08049,Otu09776,1,0
Otu08062,Otu09776,1,0
Otu08517,Otu09776,1,0
Otu08623,Otu09776,1,0
Otu00580,Otu09860,1,0
Otu00649,Otu09860,1,0
Otu00703,Otu09860,1,0
Otu00801,Otu09860,1,0
Otu00857,Otu09860,1,0
Otu00988,Otu09860,1,0
Otu01282,Otu09860,1,0
Otu01314,Otu09860,1,0
Otu01363,Otu09860,1,0
Otu01401,Otu09860,1,0
Otu01411,Otu09860,1,0
Otu01414,Otu09860,1,0
Otu01563,Otu09860,1,0
Otu01573,Otu09860,1,0
Otu01674,Otu09860,1,0
Otu01697,Otu09860,1,0
Otu01831,Otu09860,1,0
Otu01986,Otu09860,1,0
Otu02053,Otu09860,1,0
Otu02059,Otu09860,1,0
Otu02061,Otu09860,1,0
Otu02175,Otu09860,1,0
Otu02198,Otu09860,1,0
Otu02200,Otu09860,1,0
Otu02238,Otu09860,1,0
Otu02339,Otu09860,1,0
Otu02432,Otu09860,1,0
Otu02447,Otu09860,1,0
Otu02559,Otu09860,1,0
Otu02615,Otu09860,1,0
Otu03150,Otu09860,1,0
Otu03193,Otu09860,1,0
Otu03307,Otu09860,1,0
Otu03504,Otu09860,1,0
Otu03613,Otu09860,1,0
Otu03655,Otu09860,1,0
Otu03736,Otu09860,1,0
Otu03961,Otu09860,1,0
Otu04175,Otu09860,1,0
Otu04286,Otu09860,1,0
Otu04355,Otu09860,1,0
Otu04474,Otu09860,1,0
Otu04613,Otu09860,1,0
Otu04689,Otu09860,1,0
Otu04786,Otu09860,1,0
Otu04796,Otu09860,1,0
Otu04850,Otu09860,1,0
Otu05069,Otu09860,1,0
Otu05109,Otu09860,1,0
Otu05286,Otu09860,1,0
Otu05801,Otu09860,1,0
Otu05858,Otu09860,1,0
Otu05894,Otu09860,1,0
Otu05901,Otu09860,1,0
Otu05944,Otu09860,1,0
Otu06107,Otu09860,1,0
Otu06383,Otu09860,1,0
Otu06626,Otu09860,1,0
Otu06771,Otu09860,1,0
Otu07001,Otu09860,1,0
Otu07410,Otu09860,1,0
Otu07528,Otu09860,1,0
Otu07582,Otu09860,1,0
Otu07589,Otu09860,1,0
Otu07615,Otu09860,1,0
Otu08545,Otu09860,1,0
Otu08569,Otu09860,1,0
Otu09045,Otu09860,1,0
Otu09115,Otu09860,1,0
Otu09524,Otu09860,1,0
Otu00366,Otu09869,1,0
Otu00476,Otu09869,1,0
Otu00521,Otu09869,1,0
Otu00531,Otu09869,1,0
Otu00588,Otu09869,1,0
Otu00617,Otu09869,1,0
Otu00777,Otu09869,1,0
Otu00783,Otu09869,1,0
Otu00886,Otu09869,1,0
Otu00957,Otu09869,1,0
Otu01086,Otu09869,1,0
Otu01098,Otu09869,1,0
Otu01160,Otu09869,1,0
Otu01180,Otu09869,1,0
Otu01245,Otu09869,1,0
Otu01291,Otu09869,1,0
Otu01370,Otu09869,1,0
Otu01469,Otu09869,1,0
Otu01538,Otu09869,1,0
Otu01556,Otu09869,1,0
Otu01588,Otu09869,1,0
Otu01616,Otu09869,1,0
Otu01643,Otu09869,1,0
Otu01724,Otu09869,1,0
Otu01803,Otu09869,1,0
Otu01823,Otu09869,1,0
Otu02017,Otu09869,1,0
Otu02029,Otu09869,1,0
Otu02179,Otu09869,1,0
Otu02407,Otu09869,1,0
Otu02598,Otu09869,1,0
Otu02602,Otu09869,1,0
Otu02605,Otu09869,1,0
Otu02649,Otu09869,1,0
Otu02738,Otu09869,1,0
Otu02844,Otu09869,1,0
Otu02899,Otu09869,1,0
Otu02903,Otu09869,1,0
Otu02972,Otu09869,1,0
Otu03065,Otu09869,1,0
Otu03084,Otu09869,1,0
Otu03113,Otu09869,1,0
Otu03166,Otu09869,1,0
Otu03381,Otu09869,1,0
Otu03385,Otu09869,1,0
Otu03436,Otu09869,1,0
Otu03995,Otu09869,1,0
Otu04022,Otu09869,1,0
Otu04401,Otu09869,1,0
Otu04539,Otu09869,1,0
Otu04623,Otu09869,1,0
Otu05177,Otu09869,1,0
Otu05288,Otu09869,1,0
Otu06062,Otu09869,1,0
Otu06118,Otu09869,1,0
Otu06215,Otu09869,1,0
Otu06810,Otu09869,1,0
Otu07161,Otu09869,1,0
Otu07573,Otu09869,1,0
Otu07577,Otu09869,1,0
Otu09581,Otu09869,1,0
Otu00977,Otu09916,1,0
Otu00987,Otu09916,1,0
Otu01213,Otu09916,1,0
Otu01406,Otu09916,1,0
Otu02833,Otu09916,1,0
Otu02886,Otu09916,1,0
Otu02908,Otu09916,1,0
Otu03400,Otu09916,1,0
Otu03426,Otu09916,1,0
Otu03493,Otu09916,1,0
Otu03515,Otu09916,1,0
Otu04894,Otu09916,1,0
Otu05310,Otu09916,1,0
Otu05514,Otu09916,1,0
Otu06001,Otu09916,1,0
Otu06563,Otu09916,1,0
Otu06919,Otu09916,1,0
Otu07695,Otu09916,1,0
Otu00838,Otu09918,1,0
Otu01275,Otu09918,1,0
Otu01337,Otu09918,1,0
Otu01349,Otu09918,1,0
Otu01412,Otu09918,1,0
Otu01564,Otu09918,1,0
Otu01634,Otu09918,1,0
Otu01680,Otu09918,1,0
Otu01726,Otu09918,1,0
Otu01900,Otu09918,1,0
Otu01997,Otu09918,1,0
Otu02005,Otu09918,1,0
Otu02083,Otu09918,1,0
Otu02092,Otu09918,1,0
Otu02176,Otu09918,1,0
Otu02203,Otu09918,1,0
Otu02215,Otu09918,1,0
Otu02331,Otu09918,1,0
Otu02664,Otu09918,1,0
Otu02710,Otu09918,1,0
Otu02717,Otu09918,1,0
Otu02744,Otu09918,1,0
Otu02847,Otu09918,1,0
Otu03378,Otu09918,1,0
Otu03583,Otu09918,1,0
Otu03674,Otu09918,1,0
Otu03821,Otu09918,1,0
Otu04653,Otu09918,1,0
Otu05169,Otu09918,1,0
Otu05274,Otu09918,1,0
Otu05438,Otu09918,1,0
Otu06235,Otu09918,1,0
Otu06708,Otu09918,1,0
Otu07584,Otu09918,1,0
Otu08582,Otu09918,1,0
Otu09094,Otu09918,1,0
Otu00587,Otu09921,1,0
Otu00990,Otu09921,1,0
Otu01353,Otu09921,1,0
Otu01810,Otu09921,1,0
Otu01945,Otu09921,1,0
Otu02224,Otu09921,1,0
Otu02226,Otu09921,1,0
Otu02636,Otu09921,1,0
Otu02672,Otu09921,1,0
Otu02804,Otu09921,1,0
Otu02887,Otu09921,1,0
Otu03278,Otu09921,1,0
Otu03702,Otu09921,1,0
Otu04098,Otu09921,1,0
Otu04117,Otu09921,1,0
Otu04185,Otu09921,1,0
Otu04211,Otu09921,1,0
Otu04828,Otu09921,1,0
Otu05678,Otu09921,1,0
Otu06508,Otu09921,1,0
Otu06532,Otu09921,1,0
Otu07099,Otu09921,1,0
Otu07908,Otu09921,1,0
Otu08008,Otu09921,1,0
Otu08079,Otu09921,1,0
Otu08629,Otu09921,1,0
Otu08673,Otu09921,1,0
Otu08686,Otu09921,1,0
Otu00525,Otu09933,1,0
Otu00546,Otu09933,1,0
Otu00551,Otu09933,1,0
Otu00950,Otu09933,1,0
Otu01024,Otu09933,1,0
Otu01239,Otu09933,1,0
Otu01267,Otu09933,1,0
Otu01327,Otu09933,1,0
Otu01415,Otu09933,1,0
Otu01488,Otu09933,1,0
Otu01558,Otu09933,1,0
Otu01672,Otu09933,1,0
Otu01731,Otu09933,1,0
Otu01804,Otu09933,1,0
Otu01821,Otu09933,1,0
Otu01870,Otu09933,1,0
Otu01880,Otu09933,1,0
Otu01919,Otu09933,1,0
Otu01966,Otu09933,1,0
Otu01993,Otu09933,1,0
Otu02041,Otu09933,1,0
Otu02060,Otu09933,1,0
Otu02125,Otu09933,1,0
Otu02165,Otu09933,1,0
Otu02213,Otu09933,1,0
Otu02214,Otu09933,1,0
Otu02262,Otu09933,1,0
Otu02301,Otu09933,1,0
Otu02317,Otu09933,1,0
Otu02363,Otu09933,1,0
Otu02420,Otu09933,1,0
Otu02607,Otu09933,1,0
Otu02666,Otu09933,1,0
Otu02813,Otu09933,1,0
Otu02945,Otu09933,1,0
Otu02988,Otu09933,1,0
Otu02997,Otu09933,1,0
Otu03053,Otu09933,1,0
Otu03069,Otu09933,1,0
Otu03360,Otu09933,1,0
Otu03625,Otu09933,1,0
Otu03854,Otu09933,1,0
Otu04008,Otu09933,1,0
Otu04047,Otu09933,1,0
Otu04514,Otu09933,1,0
Otu05129,Otu09933,1,0
Otu05301,Otu09933,1,0
Otu05388,Otu09933,1,0
Otu05774,Otu09933,1,0
Otu06189,Otu09933,1,0
Otu06669,Otu09933,1,0
Otu06862,Otu09933,1,0
Otu08049,Otu09933,1,0
Otu08062,Otu09933,1,0
Otu08517,Otu09933,1,0
Otu08623,Otu09933,1,0
Otu09776,Otu09933,1,0
Otu00580,Otu09966,1,0
Otu00649,Otu09966,1,0
Otu00703,Otu09966,1,0
Otu00801,Otu09966,1,0
Otu00857,Otu09966,1,0
Otu00988,Otu09966,1,0
Otu01282,Otu09966,1,0
Otu01314,Otu09966,1,0
Otu01363,Otu09966,1,0
Otu01401,Otu09966,1,0
Otu01411,Otu09966,1,0
Otu01414,Otu09966,1,0
Otu01563,Otu09966,1,0
Otu01573,Otu09966,1,0
Otu01674,Otu09966,1,0
Otu01697,Otu09966,1,0
Otu01831,Otu09966,1,0
Otu01986,Otu09966,1,0
Otu02053,Otu09966,1,0
Otu02059,Otu09966,1,0
Otu02061,Otu09966,1,0
Otu02175,Otu09966,1,0
Otu02198,Otu09966,1,0
Otu02200,Otu09966,1,0
Otu02238,Otu09966,1,0
Otu02339,Otu09966,1,0
Otu02432,Otu09966,1,0
Otu02447,Otu09966,1,0
Otu02559,Otu09966,1,0
Otu02615,Otu09966,1,0
Otu03150,Otu09966,1,0
Otu03193,Otu09966,1,0
Otu03307,Otu09966,1,0
Otu03504,Otu09966,1,0
Otu03613,Otu09966,1,0
Otu03655,Otu09966,1,0
Otu03736,Otu09966,1,0
Otu03961,Otu09966,1,0
Otu04175,Otu09966,1,0
Otu04286,Otu09966,1,0
Otu04355,Otu09966,1,0
Otu04474,Otu09966,1,0
Otu04613,Otu09966,1,0
Otu04689,Otu09966,1,0
Otu04786,Otu09966,1,0
Otu04796,Otu09966,1,0
Otu04850,Otu09966,1,0
Otu05069,Otu09966,1,0
Otu05109,Otu09966,1,0
Otu05286,Otu09966,1,0
Otu05801,Otu09966,1,0
Otu05858,Otu09966,1,0
Otu05894,Otu09966,1,0
Otu05901,Otu09966,1,0
Otu05944,Otu09966,1,0
Otu06107,Otu09966,1,0
Otu06383,Otu09966,1,0
Otu06626,Otu09966,1,0
Otu06771,Otu09966,1,0
Otu07001,Otu09966,1,0
Otu07410,Otu09966,1,0
Otu07528,Otu09966,1,0
Otu07582,Otu09966,1,0
Otu07589,Otu09966,1,0
Otu07615,Otu09966,1,0
Otu08545,Otu09966,1,0
Otu08569,Otu09966,1,0
Otu09045,Otu09966,1,0
Otu09115,Otu09966,1,0
Otu09524,Otu09966,1,0
Otu09860,Otu09966,1,0
Otu00901,Otu09980,1,0
Otu01460,Otu09980,1,0
Otu02006,Otu09980,1,0
Otu02009,Otu09980,1,0
Otu02082,Otu09980,1,0
Otu02302,Otu09980,1,0
Otu02553,Otu09980,1,0
Otu02693,Otu09980,1,0
Otu02731,Otu09980,1,0
Otu02794,Otu09980,1,0
Otu02955,Otu09980,1,0
Otu03020,Otu09980,1,0
Otu03135,Otu09980,1,0
Otu03137,Otu09980,1,0
Otu03212,Otu09980,1,0
Otu03899,Otu09980,1,0
Otu04276,Otu09980,1,0
Otu04387,Otu09980,1,0
Otu05426,Otu09980,1,0
Otu06152,Otu09980,1,0
Otu06327,Otu09980,1,0
Otu06883,Otu09980,1,0
Otu08054,Otu09980,1,0
Otu08132,Otu09980,1,0
Otu08256,Otu09980,1,0
Otu08308,Otu09980,1,0
Otu08516,Otu09980,1,0
Otu09516,Otu09980,1,0
Otu09563,Otu09980,1,0
Otu09564,Otu09980,1,0
Otu00485,Otu09984,1,0
Otu01565,Otu09984,1,0
Otu01861,Otu09984,1,0
Otu01937,Otu09984,1,0
Otu02397,Otu09984,1,0
Otu02436,Otu09984,1,0
Otu02689,Otu09984,1,0
Otu03267,Otu09984,1,0
Otu03311,Otu09984,1,0
Otu03345,Otu09984,1,0
Otu04775,Otu09984,1,0
Otu05216,Otu09984,1,0
Otu06664,Otu09984,1,0
Otu06903,Otu09984,1,0
Otu07231,Otu09984,1,0
Otu08277,Otu09984,1,0
Otu08802,Otu09984,1,0
Otu08834,Otu09984,1,0
Otu09207,Otu09984,1,0
Otu09535,Otu09984,1,0
Otu00253,Otu10024,1,0
Otu00499,Otu10024,1,0
Otu01115,Otu10024,1,0
Otu01323,Otu10024,1,0
Otu01482,Otu10024,1,0
Otu01541,Otu10024,1,0
Otu01719,Otu10024,1,0
Otu01721,Otu10024,1,0
Otu01787,Otu10024,1,0
Otu02058,Otu10024,1,0
Otu02129,Otu10024,1,0
Otu02170,Otu10024,1,0
Otu02173,Otu10024,1,0
Otu02282,Otu10024,1,0
Otu02561,Otu10024,1,0
Otu02807,Otu10024,1,0
Otu02930,Otu10024,1,0
Otu03061,Otu10024,1,0
Otu03394,Otu10024,1,0
Otu03721,Otu10024,1,0
Otu03933,Otu10024,1,0
Otu04280,Otu10024,1,0
Otu04402,Otu10024,1,0
Otu04684,Otu10024,1,0
Otu04947,Otu10024,1,0
Otu05184,Otu10024,1,0
Otu05508,Otu10024,1,0
Otu05555,Otu10024,1,0
Otu05610,Otu10024,1,0
Otu06787,Otu10024,1,0
Otu06863,Otu10024,1,0
Otu06916,Otu10024,1,0
Otu06942,Otu10024,1,0
Otu06993,Otu10024,1,0
Otu08764,Otu10024,1,0
Otu09400,Otu10024,1,0
Otu09592,Otu10024,1,0
Otu09603,Otu10024,1,0
Otu00368,Otu10112,1,0
Otu00400,Otu10112,1,0
Otu00560,Otu10112,1,0
Otu00807,Otu10112,1,0
Otu00930,Otu10112,1,0
Otu00967,Otu10112,1,0
Otu00974,Otu10112,1,0
Otu01091,Otu10112,1,0
Otu01100,Otu10112,1,0
Otu01155,Otu10112,1,0
Otu01218,Otu10112,1,0
Otu01273,Otu10112,1,0
Otu01290,Otu10112,1,0
Otu01435,Otu10112,1,0
Otu01440,Otu10112,1,0
Otu01546,Otu10112,1,0
Otu01636,Otu10112,1,0
Otu01675,Otu10112,1,0
Otu01829,Otu10112,1,0
Otu01835,Otu10112,1,0
Otu01884,Otu10112,1,0
Otu01946,Otu10112,1,0
Otu01991,Otu10112,1,0
Otu02146,Otu10112,1,0
Otu02414,Otu10112,1,0
Otu02485,Otu10112,1,0
Otu02560,Otu10112,1,0
Otu02583,Otu10112,1,0
Otu03089,Otu10112,1,0
Otu03930,Otu10112,1,0
Otu04380,Otu10112,1,0
Otu04409,Otu10112,1,0
Otu05138,Otu10112,1,0
Otu05348,Otu10112,1,0
Otu05974,Otu10112,1,0
Otu06028,Otu10112,1,0
Otu06084,Otu10112,1,0
Otu06132,Otu10112,1,0
Otu07388,Otu10112,1,0
Otu07936,Otu10112,1,0
Otu07937,Otu10112,1,0
Otu08695,Otu10112,1,0
Otu00716,Otu10114,1,0
Otu00804,Otu10114,1,0
Otu00881,Otu10114,1,0
Otu01094,Otu10114,1,0
Otu01232,Otu10114,1,0
Otu01236,Otu10114,1,0
Otu01294,Otu10114,1,0
Otu01316,Otu10114,1,0
Otu01452,Otu10114,1,0
Otu01689,Otu10114,1,0
Otu01735,Otu10114,1,0
Otu01801,Otu10114,1,0
Otu02043,Otu10114,1,0
Otu02106,Otu10114,1,0
Otu02396,Otu10114,1,0
Otu02510,Otu10114,1,0
Otu02531,Otu10114,1,0
Otu02677,Otu10114,1,0
Otu02867,Otu10114,1,0
Otu02888,Otu10114,1,0
Otu03001,Otu10114,1,0
Otu03016,Otu10114,1,0
Otu03132,Otu10114,1,0
Otu03178,Otu10114,1,0
Otu03302,Otu10114,1,0
Otu03395,Otu10114,1,0
Otu03518,Otu10114,1,0
Otu04703,Otu10114,1,0
Otu04762,Otu10114,1,0
Otu04836,Otu10114,1,0
Otu05278,Otu10114,1,0
Otu05423,Otu10114,1,0
Otu05778,Otu10114,1,0
Otu05780,Otu10114,1,0
Otu06576,Otu10114,1,0
Otu07541,Otu10114,1,0
Otu07555,Otu10114,1,0
Otu07567,Otu10114,1,0
Otu07820,Otu10114,1,0
Otu08112,Otu10114,1,0
Otu09580,Otu10114,1,0
Otu09672,Otu10114,1,0
Otu09730,Otu10114,1,0
Otu00716,Otu10115,1,0
Otu00804,Otu10115,1,0
Otu00881,Otu10115,1,0
Otu01094,Otu10115,1,0
Otu01232,Otu10115,1,0
Otu01236,Otu10115,1,0
Otu01294,Otu10115,1,0
Otu01316,Otu10115,1,0
Otu01452,Otu10115,1,0
Otu01689,Otu10115,1,0
Otu01735,Otu10115,1,0
Otu01801,Otu10115,1,0
Otu02043,Otu10115,1,0
Otu02106,Otu10115,1,0
Otu02396,Otu10115,1,0
Otu02510,Otu10115,1,0
Otu02531,Otu10115,1,0
Otu02677,Otu10115,1,0
Otu02867,Otu10115,1,0
Otu02888,Otu10115,1,0
Otu03001,Otu10115,1,0
Otu03016,Otu10115,1,0
Otu03132,Otu10115,1,0
Otu03178,Otu10115,1,0
Otu03302,Otu10115,1,0
Otu03395,Otu10115,1,0
Otu03518,Otu10115,1,0
Otu04703,Otu10115,1,0
Otu04762,Otu10115,1,0
Otu04836,Otu10115,1,0
Otu05278,Otu10115,1,0
Otu05423,Otu10115,1,0
Otu05778,Otu10115,1,0
Otu05780,Otu10115,1,0
Otu06576,Otu10115,1,0
Otu07541,Otu10115,1,0
Otu07555,Otu10115,1,0
Otu07567,Otu10115,1,0
Otu07820,Otu10115,1,0
Otu08112,Otu10115,1,0
Otu09580,Otu10115,1,0
Otu09672,Otu10115,1,0
Otu09730,Otu10115,1,0
Otu10114,Otu10115,1,0
Otu00716,Otu10116,1,0
Otu00804,Otu10116,1,0
Otu00881,Otu10116,1,0
Otu01094,Otu10116,1,0
Otu01232,Otu10116,1,0
Otu01236,Otu10116,1,0
Otu01294,Otu10116,1,0
Otu01316,Otu10116,1,0
Otu01452,Otu10116,1,0
Otu01689,Otu10116,1,0
Otu01735,Otu10116,1,0
Otu01801,Otu10116,1,0
Otu02043,Otu10116,1,0
Otu02106,Otu10116,1,0
Otu02396,Otu10116,1,0
Otu02510,Otu10116,1,0
Otu02531,Otu10116,1,0
Otu02677,Otu10116,1,0
Otu02867,Otu10116,1,0
Otu02888,Otu10116,1,0
Otu03001,Otu10116,1,0
Otu03016,Otu10116,1,0
Otu03132,Otu10116,1,0
Otu03178,Otu10116,1,0
Otu03302,Otu10116,1,0
Otu03395,Otu10116,1,0
Otu03518,Otu10116,1,0
Otu04703,Otu10116,1,0
Otu04762,Otu10116,1,0
Otu04836,Otu10116,1,0
Otu05278,Otu10116,1,0
Otu05423,Otu10116,1,0
Otu05778,Otu10116,1,0
Otu05780,Otu10116,1,0
Otu06576,Otu10116,1,0
Otu07541,Otu10116,1,0
Otu07555,Otu10116,1,0
Otu07567,Otu10116,1,0
Otu07820,Otu10116,1,0
Otu08112,Otu10116,1,0
Otu09580,Otu10116,1,0
Otu09672,Otu10116,1,0
Otu09730,Otu10116,1,0
Otu10114,Otu10116,1,0
Otu10115,Otu10116,1,0
Otu00236,Otu10126,1,0
Otu00637,Otu10126,1,0
Otu00679,Otu10126,1,0
Otu00733,Otu10126,1,0
Otu00749,Otu10126,1,0
Otu00780,Otu10126,1,0
Otu00816,Otu10126,1,0
Otu00883,Otu10126,1,0
Otu01002,Otu10126,1,0
Otu01210,Otu10126,1,0
Otu01260,Otu10126,1,0
Otu01385,Otu10126,1,0
Otu01554,Otu10126,1,0
Otu01600,Otu10126,1,0
Otu01605,Otu10126,1,0
Otu01797,Otu10126,1,0
Otu01818,Otu10126,1,0
Otu02258,Otu10126,1,0
Otu02260,Otu10126,1,0
Otu02421,Otu10126,1,0
Otu02435,Otu10126,1,0
